Año;Tipo territorio;Código territorio;Territorio;Tipo;Valor;Estado dato
2009;Municipios;0148;Arganda del Rey;Copropiedad;804;
2009;Municipios;0151;Arroyomolinos;Copropiedad;111;
2009;Municipios;0164;Atazar (El);Copropiedad;1;
2009;Municipios;0170;Batres;Copropiedad;12;
2009;Municipios;0186;Becerril de la Sierra;Copropiedad;178;
2009;Municipios;0199;Belmonte de Tajo;Copropiedad;21;
2009;Municipios;0210;Berrueco (El);Copropiedad;26;
2009;Municipios;0203;Berzosa del Lozoya;Copropiedad;3;
2009;Municipios;0225;Boadilla del Monte;Copropiedad;387;
2009;Municipios;0231;Boalo (El);Copropiedad;138;
2009;Municipios;0246;Braojos;Copropiedad;13;
2009;Municipios;0259;Brea de Tajo;Copropiedad;9;
2009;Municipios;0262;Brunete;Copropiedad;180;
2009;Municipios;0278;Buitrago del Lozoya;Copropiedad;83;
2009;Municipios;0284;Bustarviejo;Copropiedad;90;
2009;Municipios;0297;Cabanillas de la Sierra;Copropiedad;12;
2009;Municipios;0301;Cabrera (La);Copropiedad;80;
2009;Municipios;0318;Cadalso de los Vidrios;Copropiedad;81;
2009;Municipios;0323;Camarma de Esteruelas;Copropiedad;138;
2009;Municipios;0339;Campo Real;Copropiedad;182;
2009;Municipios;0344;Canencia;Copropiedad;28;
2009;Municipios;0357;Carabaña;Copropiedad;58;
2009;Municipios;0360;Casarrubuelos;Copropiedad;52;
2009;Municipios;0376;Cenicientos;Copropiedad;66;
2009;Municipios;0382;Cercedilla;Copropiedad;257;
2009;Municipios;0395;Cervera de Buitrago;Copropiedad;12;
2009;Municipios;0513;Chapinería;Copropiedad;32;
2009;Municipios;0528;Chinchón;Copropiedad;185;
2009;Municipios;0409;Ciempozuelos;Copropiedad;448;
2009;Municipios;0416;Cobeña;Copropiedad;91;
2009;Municipios;0468;Collado Mediano;Copropiedad;176;
2009;Municipios;0474;Collado Villalba;Copropiedad;1124;
2009;Municipios;0437;Colmenar de Oreja;Copropiedad;61;
2009;Municipios;0421;Colmenar del Arroyo;Copropiedad;40;
2009;Municipios;0455;Colmenar Viejo;Copropiedad;1109;
2009;Municipios;0442;Colmenarejo;Copropiedad;151;
2009;Municipios;0480;Corpa;Copropiedad;27;
2009;Municipios;0493;Coslada;Copropiedad;1114;
2009;Municipios;0506;Cubas de la Sagra;Copropiedad;309;
2009;Municipios;0534;Daganzo de Arriba;Copropiedad;160;
2009;Municipios;0549;Escorial (El);Copropiedad;492;
2009;Municipios;0552;Estremera;Copropiedad;40;
2009;Municipios;0565;Fresnedillas de la Oliva;Copropiedad;62;
2009;Municipios;0571;Fresno de Torote;Copropiedad;8;
2009;Municipios;0587;Fuenlabrada;Copropiedad;2425;
2009;Municipios;0590;Fuente el Saz de Jarama;Copropiedad;141;
2009;Municipios;0604;Fuentidueña de Tajo;Copropiedad;27;
2009;Municipios;0611;Galapagar;Copropiedad;552;
2009;Municipios;0626;Garganta de los Montes;Copropiedad;9;
2009;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;Copropiedad;24;
2009;Municipios;0647;Gascones;Copropiedad;7;
2009;Municipios;0650;Getafe;Copropiedad;2436;
2009;Municipios;0663;Griñón;Copropiedad;104;
2009;Municipios;0679;Guadalix de la Sierra;Copropiedad;147;
2009;Municipios;0685;Guadarrama;Copropiedad;511;
2009;Municipios;0698;Hiruela (La);Copropiedad;8;
2009;Municipios;0702;Horcajo de la Sierra-Aoslos;Copropiedad;24;
2009;Municipios;0719;Horcajuelo de la Sierra;Copropiedad;4;
2009;Municipios;0724;Hoyo de Manzanares;Copropiedad;315;
2009;Municipios;0730;Humanes de Madrid;Copropiedad;278;
2009;Municipios;0745;Leganés;Copropiedad;2949;
2009;Municipios;0758;Loeches;Copropiedad;176;
2009;Municipios;0761;Lozoya;Copropiedad;49;
2009;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;Copropiedad;40;
2009;Municipios;0783;Madarcos;Copropiedad;3;
2009;Municipios;0796;Madrid;Copropiedad;69128;
2009;Municipios;0800;Majadahonda;Copropiedad;885;
2009;Municipios;0822;Manzanares el Real;Copropiedad;183;
2009;Municipios;0838;Meco;Copropiedad;147;
2009;Municipios;0843;Mejorada del Campo;Copropiedad;462;
2009;Municipios;0856;Miraflores de la Sierra;Copropiedad;219;
2009;Municipios;0869;Molar (El);Copropiedad;177;
2009;Municipios;0875;Molinos (Los);Copropiedad;114;
2009;Municipios;0881;Montejo de la Sierra;Copropiedad;21;
2009;Municipios;0894;Moraleja de Enmedio;Copropiedad;70;
2009;Municipios;0908;Moralzarzal;Copropiedad;225;
2009;Municipios;0915;Morata de Tajuña;Copropiedad;227;
2009;Municipios;0920;Móstoles;Copropiedad;2320;
2009;Municipios;0936;Navacerrada;Copropiedad;126;
2009;Municipios;0941;Navalafuente;Copropiedad;40;
2009;Municipios;0954;Navalagamella;Copropiedad;51;
2009;Municipios;0967;Navalcarnero;Copropiedad;415;
2009;Municipios;0973;Navarredonda y San Mamés;Copropiedad;13;
2009;Municipios;0992;Navas del Rey;Copropiedad;45;
2009;Municipios;1006;Nuevo Baztán;Copropiedad;20;
2009;Municipios;1013;Olmeda de las Fuentes;Copropiedad;6;
2009;Municipios;1028;Orusco de Tajuña;Copropiedad;20;
2009;Municipios;1049;Paracuellos de Jarama;Copropiedad;238;
2009;Municipios;1065;Parla;Copropiedad;1232;
2009;Municipios;1071;Patones;Copropiedad;23;
2009;Municipios;1087;Pedrezuela;Copropiedad;141;
2009;Municipios;1090;Pelayos de la Presa;Copropiedad;55;
2009;Municipios;1104;Perales de Tajuña;Copropiedad;90;
2009;Municipios;1111;Pezuela de las Torres;Copropiedad;14;
2009;Municipios;1126;Pinilla del Valle;Copropiedad;15;
2009;Municipios;1132;Pinto;Copropiedad;885;
2009;Municipios;1147;Piñuécar-Gandullas;Copropiedad;1;
2009;Municipios;1150;Pozuelo de Alarcón;Copropiedad;915;
2009;Municipios;1163;Pozuelo del Rey;Copropiedad;25;
2009;Municipios;1179;Prádena del Rincón;Copropiedad;5;
2009;Municipios;1185;Puebla de la Sierra;Copropiedad;6;
2009;Municipios;9020;Puentes Viejas;Copropiedad;22;
2009;Municipios;1198;Quijorna;Copropiedad;55;
2009;Municipios;1202;Rascafría;Copropiedad;89;
2009;Municipios;1219;Redueña;Copropiedad;4;
2009;Municipios;1224;Ribatejada;Copropiedad;16;
2009;Municipios;1230;Rivas-Vaciamadrid;Copropiedad;398;
2009;Municipios;1245;Robledillo de la Jara;Copropiedad;6;
2009;Municipios;1258;Robledo de Chavela;Copropiedad;152;
2009;Municipios;1261;Robregordo;Copropiedad;6;
2009;Municipios;1277;Rozas de Madrid (Las);Copropiedad;912;
2009;Municipios;1283;Rozas de Puerto Real;Copropiedad;15;
2009;Municipios;1296;San Agustín del Guadalix;Copropiedad;198;
2009;Municipios;1300;San Fernando de Henares;Copropiedad;574;
2009;Municipios;1317;San Lorenzo de El Escorial;Copropiedad;692;
2009;Municipios;1322;San Martín de la Vega;Copropiedad;385;
2009;Municipios;1338;San Martín de Valdeiglesias;Copropiedad;272;
2009;Municipios;1343;San Sebastián de los Reyes;Copropiedad;1608;
2009;Municipios;1356;Santa María de la Alameda;Copropiedad;68;
2009;Municipios;1369;Santorcaz;Copropiedad;22;
2009;Municipios;1375;Santos de la Humosa (Los);Copropiedad;45;
2009;Municipios;1381;Serna del Monte (La);Copropiedad;3;
2009;Municipios;1408;Serranillos del Valle;Copropiedad;37;
2009;Municipios;1415;Sevilla la Nueva;Copropiedad;97;
2009;Municipios;1436;Somosierra;Copropiedad;2;
2009;Municipios;1441;Soto del Real;Copropiedad;110;
2009;Municipios;1454;Talamanca de Jarama;Copropiedad;78;
2009;Municipios;1467;Tielmes;Copropiedad;78;
2009;Municipios;1473;Titulcia;Copropiedad;25;
2009;Municipios;1489;Torrejón de Ardoz;Copropiedad;1552;
2009;Municipios;1492;Torrejón de la Calzada;Copropiedad;94;
2009;Municipios;1505;Torrejón de Velasco;Copropiedad;65;
2009;Municipios;1512;Torrelaguna;Copropiedad;138;
2009;Municipios;1527;Torrelodones;Copropiedad;247;
2009;Municipios;1533;Torremocha de Jarama;Copropiedad;11;
2009;Municipios;1548;Torres de la Alameda;Copropiedad;144;
2009;Municipios;9036;Tres Cantos;Copropiedad;322;
2009;Municipios;1551;Valdaracete;Copropiedad;13;
2009;Municipios;1564;Valdeavero;Copropiedad;24;
2009;Municipios;1570;Valdelaguna;Copropiedad;29;
2009;Municipios;1586;Valdemanco;Copropiedad;28;
2009;Municipios;1599;Valdemaqueda;Copropiedad;31;
2009;Municipios;1603;Valdemorillo;Copropiedad;201;
2009;Municipios;1610;Valdemoro;Copropiedad;711;
2009;Municipios;1625;Valdeolmos-Alalpardo;Copropiedad;81;
2009;Municipios;1631;Valdepiélagos;Copropiedad;12;
2009;Municipios;1646;Valdetorres de Jarama;Copropiedad;94;
2009;Municipios;1659;Valdilecha;Copropiedad;84;
2009;Municipios;1662;Valverde de Alcalá;Copropiedad;10;
2009;Municipios;1678;Velilla de San Antonio;Copropiedad;205;
2009;Municipios;1684;Vellón (El);Copropiedad;56;
2009;Municipios;1697;Venturada;Copropiedad;11;
2009;Municipios;1718;Villa del Prado;Copropiedad;76;
2009;Municipios;1701;Villaconejos;Copropiedad;92;
2009;Municipios;1723;Villalbilla;Copropiedad;85;
2009;Municipios;1739;Villamanrique de Tajo;Copropiedad;11;
2009;Municipios;1744;Villamanta;Copropiedad;49;
2009;Municipios;1757;Villamantilla;Copropiedad;30;
2009;Municipios;1760;Villanueva de la Cañada;Copropiedad;150;
2009;Municipios;1782;Villanueva de Perales;Copropiedad;15;
2009;Municipios;1776;Villanueva del Pardillo;Copropiedad;191;
2009;Municipios;1795;Villar del Olmo;Copropiedad;11;
2009;Municipios;1809;Villarejo de Salvanés;Copropiedad;165;
2009;Municipios;1816;Villaviciosa de Odón;Copropiedad;368;
2009;Municipios;1821;Villavieja del Lozoya;Copropiedad;11;
2009;Municipios;1837;Zarzalejo;Copropiedad;86;
2009;Zonas Estadísticas;03;Este Metropolitano;Copropiedad;8331;
2009;Zonas Estadísticas;01;Municipio de Madrid;Copropiedad;69128;
2009;Zonas Estadísticas;07;Nordeste Comunidad;Copropiedad;1076;
2009;Zonas Estadísticas;02;Norte Metropolitano;Copropiedad;5356;
2009;Zonas Estadísticas;05;Oeste Metropolitano;Copropiedad;6035;
2009;Zonas Estadísticas;11;Sierra Central;Copropiedad;4213;
2009;Zonas Estadísticas;06;Sierra Norte;Copropiedad;1338;
2009;Zonas Estadísticas;10;Sierra Sur;Copropiedad;1056;
2009;Zonas Estadísticas;08;Sudeste Comunidad;Copropiedad;2046;
2009;Zonas Estadísticas;09;Sudoeste Comunidad;Copropiedad;1814;
2009;Zonas Estadísticas;04;Sur Metropolitano;Copropiedad;17198;
2010;Comunidad de Madrid;;Comunidad de Madrid;Copropiedad;118851;
2010;Municipios;0014;Acebeda (La);Copropiedad;5;
2010;Municipios;0029;Ajalvir;Copropiedad;138;
2010;Municipios;0035;Alameda del Valle;Copropiedad;18;
2010;Municipios;0040;Álamo (El);Copropiedad;186;
2010;Municipios;0053;Alcalá de Henares;Copropiedad;2886;
2010;Municipios;0066;Alcobendas;Copropiedad;1731;
2010;Municipios;0072;Alcorcón;Copropiedad;1804;
2010;Municipios;0088;Aldea del Fresno;Copropiedad;44;
2010;Municipios;0091;Algete;Copropiedad;313;
2010;Municipios;0105;Alpedrete;Copropiedad;249;
2010;Municipios;0112;Ambite;Copropiedad;10;
2010;Municipios;0127;Anchuelo;Copropiedad;35;
2010;Municipios;0133;Aranjuez;Copropiedad;1339;
2010;Municipios;0148;Arganda del Rey;Copropiedad;818;
2010;Municipios;0151;Arroyomolinos;Copropiedad;125;
2010;Municipios;0164;Atazar (El);Copropiedad;1;
2010;Municipios;0170;Batres;Copropiedad;12;
2010;Municipios;0186;Becerril de la Sierra;Copropiedad;184;
2010;Municipios;0199;Belmonte de Tajo;Copropiedad;45;
2010;Municipios;0210;Berrueco (El);Copropiedad;29;
2010;Municipios;0203;Berzosa del Lozoya;Copropiedad;3;
2010;Municipios;0225;Boadilla del Monte;Copropiedad;396;
2010;Municipios;0231;Boalo (El);Copropiedad;143;
2010;Municipios;0246;Braojos;Copropiedad;13;
2010;Municipios;0259;Brea de Tajo;Copropiedad;9;
2010;Municipios;0262;Brunete;Copropiedad;181;
2010;Municipios;0278;Buitrago del Lozoya;Copropiedad;85;
2010;Municipios;0284;Bustarviejo;Copropiedad;94;
2010;Municipios;0297;Cabanillas de la Sierra;Copropiedad;12;
2010;Municipios;0301;Cabrera (La);Copropiedad;82;
2010;Municipios;0318;Cadalso de los Vidrios;Copropiedad;83;
2010;Municipios;0323;Camarma de Esteruelas;Copropiedad;143;
2010;Municipios;0339;Campo Real;Copropiedad;187;
2010;Municipios;0344;Canencia;Copropiedad;25;
2010;Municipios;0357;Carabaña;Copropiedad;65;
2010;Municipios;0360;Casarrubuelos;Copropiedad;56;
2010;Municipios;0376;Cenicientos;Copropiedad;69;
2010;Municipios;0382;Cercedilla;Copropiedad;264;
2010;Municipios;0395;Cervera de Buitrago;Copropiedad;12;
2010;Municipios;0513;Chapinería;Copropiedad;32;
2010;Municipios;0528;Chinchón;Copropiedad;188;
2010;Municipios;0409;Ciempozuelos;Copropiedad;451;
2010;Municipios;0416;Cobeña;Copropiedad;99;
2010;Municipios;0468;Collado Mediano;Copropiedad;177;
2010;Municipios;0474;Collado Villalba;Copropiedad;1140;
2010;Municipios;0437;Colmenar de Oreja;Copropiedad;63;
2010;Municipios;0421;Colmenar del Arroyo;Copropiedad;41;
2010;Municipios;0455;Colmenar Viejo;Copropiedad;1136;
2010;Municipios;0442;Colmenarejo;Copropiedad;156;
2010;Municipios;0480;Corpa;Copropiedad;27;
2010;Municipios;0493;Coslada;Copropiedad;1114;
2010;Municipios;0506;Cubas de la Sagra;Copropiedad;311;
2010;Municipios;0534;Daganzo de Arriba;Copropiedad;164;
2010;Municipios;0549;Escorial (El);Copropiedad;499;
2010;Municipios;0552;Estremera;Copropiedad;40;
2010;Municipios;0565;Fresnedillas de la Oliva;Copropiedad;65;
2010;Municipios;0571;Fresno de Torote;Copropiedad;7;
2010;Municipios;0587;Fuenlabrada;Copropiedad;2447;
2010;Municipios;0590;Fuente el Saz de Jarama;Copropiedad;146;
2010;Municipios;0604;Fuentidueña de Tajo;Copropiedad;29;
2010;Municipios;0611;Galapagar;Copropiedad;554;
2010;Municipios;0626;Garganta de los Montes;Copropiedad;9;
2010;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;Copropiedad;24;
2010;Municipios;0647;Gascones;Copropiedad;7;
2010;Municipios;0650;Getafe;Copropiedad;2447;
2010;Municipios;0663;Griñón;Copropiedad;110;
2010;Municipios;0679;Guadalix de la Sierra;Copropiedad;149;
2010;Municipios;0685;Guadarrama;Copropiedad;522;
2010;Municipios;0698;Hiruela (La);Copropiedad;8;
2010;Municipios;0702;Horcajo de la Sierra-Aoslos;Copropiedad;25;
2010;Municipios;0719;Horcajuelo de la Sierra;Copropiedad;4;
2010;Municipios;0724;Hoyo de Manzanares;Copropiedad;318;
2010;Municipios;0730;Humanes de Madrid;Copropiedad;283;
2010;Municipios;0745;Leganés;Copropiedad;2955;
2010;Municipios;0758;Loeches;Copropiedad;181;
2010;Municipios;0761;Lozoya;Copropiedad;49;
2010;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;Copropiedad;43;
2010;Municipios;0783;Madarcos;Copropiedad;3;
2010;Municipios;0796;Madrid;Copropiedad;69576;
2010;Municipios;0800;Majadahonda;Copropiedad;888;
2010;Municipios;0822;Manzanares el Real;Copropiedad;186;
2010;Municipios;0838;Meco;Copropiedad;158;
2010;Municipios;0843;Mejorada del Campo;Copropiedad;469;
2010;Municipios;0856;Miraflores de la Sierra;Copropiedad;231;
2010;Municipios;0869;Molar (El);Copropiedad;185;
2010;Municipios;0875;Molinos (Los);Copropiedad;117;
2010;Municipios;0881;Montejo de la Sierra;Copropiedad;21;
2010;Municipios;0894;Moraleja de Enmedio;Copropiedad;71;
2010;Municipios;0908;Moralzarzal;Copropiedad;227;
2010;Municipios;0915;Morata de Tajuña;Copropiedad;232;
2010;Municipios;0920;Móstoles;Copropiedad;2341;
2010;Municipios;0936;Navacerrada;Copropiedad;125;
2010;Municipios;0941;Navalafuente;Copropiedad;41;
2010;Municipios;0954;Navalagamella;Copropiedad;55;
2010;Municipios;0967;Navalcarnero;Copropiedad;429;
2010;Municipios;0973;Navarredonda y San Mamés;Copropiedad;14;
2010;Municipios;0992;Navas del Rey;Copropiedad;48;
2010;Municipios;1006;Nuevo Baztán;Copropiedad;20;
2010;Municipios;1013;Olmeda de las Fuentes;Copropiedad;6;
2010;Municipios;1028;Orusco de Tajuña;Copropiedad;21;
2010;Municipios;1049;Paracuellos de Jarama;Copropiedad;250;
2010;Municipios;1065;Parla;Copropiedad;1258;
2010;Municipios;1071;Patones;Copropiedad;24;
2010;Municipios;1087;Pedrezuela;Copropiedad;146;
2010;Municipios;1090;Pelayos de la Presa;Copropiedad;56;
2010;Municipios;1104;Perales de Tajuña;Copropiedad;93;
2010;Municipios;1111;Pezuela de las Torres;Copropiedad;15;
2010;Municipios;1126;Pinilla del Valle;Copropiedad;15;
2010;Municipios;1132;Pinto;Copropiedad;891;
2010;Municipios;1147;Piñuécar-Gandullas;Copropiedad;1;
2010;Municipios;1150;Pozuelo de Alarcón;Copropiedad;942;
2010;Municipios;1163;Pozuelo del Rey;Copropiedad;26;
2010;Municipios;1179;Prádena del Rincón;Copropiedad;5;
2010;Municipios;1185;Puebla de la Sierra;Copropiedad;6;
2010;Municipios;9020;Puentes Viejas;Copropiedad;22;
2010;Municipios;1198;Quijorna;Copropiedad;58;
2010;Municipios;1202;Rascafría;Copropiedad;89;
2010;Municipios;1219;Redueña;Copropiedad;4;
2010;Municipios;1224;Ribatejada;Copropiedad;16;
2010;Municipios;1230;Rivas-Vaciamadrid;Copropiedad;395;
2010;Municipios;1245;Robledillo de la Jara;Copropiedad;6;
2010;Municipios;1258;Robledo de Chavela;Copropiedad;158;
2010;Municipios;1261;Robregordo;Copropiedad;7;
2010;Municipios;1277;Rozas de Madrid (Las);Copropiedad;938;
2010;Municipios;1283;Rozas de Puerto Real;Copropiedad;15;
2010;Municipios;1296;San Agustín del Guadalix;Copropiedad;203;
2010;Municipios;1300;San Fernando de Henares;Copropiedad;584;
2010;Municipios;1317;San Lorenzo de El Escorial;Copropiedad;696;
2010;Municipios;1322;San Martín de la Vega;Copropiedad;383;
2010;Municipios;1338;San Martín de Valdeiglesias;Copropiedad;282;
2010;Municipios;1343;San Sebastián de los Reyes;Copropiedad;1623;
2010;Municipios;1356;Santa María de la Alameda;Copropiedad;69;
2010;Municipios;1369;Santorcaz;Copropiedad;24;
2010;Municipios;1375;Santos de la Humosa (Los);Copropiedad;53;
2010;Municipios;1381;Serna del Monte (La);Copropiedad;3;
2010;Municipios;1408;Serranillos del Valle;Copropiedad;35;
2010;Municipios;1415;Sevilla la Nueva;Copropiedad;99;
2010;Municipios;1436;Somosierra;Copropiedad;2;
2010;Municipios;1441;Soto del Real;Copropiedad;113;
2010;Municipios;1454;Talamanca de Jarama;Copropiedad;81;
2010;Municipios;1467;Tielmes;Copropiedad;86;
2010;Municipios;1473;Titulcia;Copropiedad;27;
2010;Municipios;1489;Torrejón de Ardoz;Copropiedad;1593;
2010;Municipios;1492;Torrejón de la Calzada;Copropiedad;99;
2010;Municipios;1505;Torrejón de Velasco;Copropiedad;67;
2010;Municipios;1512;Torrelaguna;Copropiedad;144;
2010;Municipios;1527;Torrelodones;Copropiedad;253;
2010;Municipios;1533;Torremocha de Jarama;Copropiedad;12;
2010;Municipios;1548;Torres de la Alameda;Copropiedad;149;
2010;Municipios;9036;Tres Cantos;Copropiedad;326;
2010;Municipios;1551;Valdaracete;Copropiedad;13;
2010;Municipios;1564;Valdeavero;Copropiedad;24;
2010;Municipios;1570;Valdelaguna;Copropiedad;30;
2010;Municipios;1586;Valdemanco;Copropiedad;28;
2010;Municipios;1599;Valdemaqueda;Copropiedad;31;
2010;Municipios;1603;Valdemorillo;Copropiedad;205;
2010;Municipios;1610;Valdemoro;Copropiedad;747;
2010;Municipios;1625;Valdeolmos-Alalpardo;Copropiedad;87;
2010;Municipios;1631;Valdepiélagos;Copropiedad;12;
2010;Municipios;1646;Valdetorres de Jarama;Copropiedad;96;
2010;Municipios;1659;Valdilecha;Copropiedad;86;
2010;Municipios;1662;Valverde de Alcalá;Copropiedad;10;
2010;Municipios;1678;Velilla de San Antonio;Copropiedad;206;
2010;Municipios;1684;Vellón (El);Copropiedad;61;
2010;Municipios;1697;Venturada;Copropiedad;12;
2010;Municipios;1718;Villa del Prado;Copropiedad;77;
2010;Municipios;1701;Villaconejos;Copropiedad;96;
2010;Municipios;1723;Villalbilla;Copropiedad;90;
2010;Municipios;1739;Villamanrique de Tajo;Copropiedad;12;
2010;Municipios;1744;Villamanta;Copropiedad;52;
2010;Municipios;1757;Villamantilla;Copropiedad;32;
2010;Municipios;1760;Villanueva de la Cañada;Copropiedad;158;
2010;Municipios;1782;Villanueva de Perales;Copropiedad;15;
2010;Municipios;1776;Villanueva del Pardillo;Copropiedad;194;
2010;Municipios;1795;Villar del Olmo;Copropiedad;12;
2010;Municipios;1809;Villarejo de Salvanés;Copropiedad;170;
2010;Municipios;1816;Villaviciosa de Odón;Copropiedad;375;
2010;Municipios;1821;Villavieja del Lozoya;Copropiedad;11;
2010;Municipios;1837;Zarzalejo;Copropiedad;89;
2010;Zonas Estadísticas;03;Este Metropolitano;Copropiedad;8453;
2010;Zonas Estadísticas;01;Municipio de Madrid;Copropiedad;69576;
2010;Zonas Estadísticas;07;Nordeste Comunidad;Copropiedad;1119;
2010;Zonas Estadísticas;02;Norte Metropolitano;Copropiedad;5431;
2010;Zonas Estadísticas;05;Oeste Metropolitano;Copropiedad;6143;
2010;Zonas Estadísticas;11;Sierra Central;Copropiedad;4288;
2010;Zonas Estadísticas;06;Sierra Norte;Copropiedad;1374;
2010;Zonas Estadísticas;10;Sierra Sur;Copropiedad;1093;
2010;Zonas Estadísticas;08;Sudeste Comunidad;Copropiedad;2150;
2010;Zonas Estadísticas;09;Sudoeste Comunidad;Copropiedad;1878;
2010;Zonas Estadísticas;04;Sur Metropolitano;Copropiedad;17346;
2011;Comunidad de Madrid;;Comunidad de Madrid;Copropiedad;119513;
2011;Municipios;0014;Acebeda (La);Copropiedad;5;
2011;Municipios;0029;Ajalvir;Copropiedad;141;
2011;Municipios;0035;Alameda del Valle;Copropiedad;18;
2011;Municipios;0040;Álamo (El);Copropiedad;192;
2011;Municipios;0053;Alcalá de Henares;Copropiedad;2897;
2011;Municipios;0066;Alcobendas;Copropiedad;1756;
2011;Municipios;0072;Alcorcón;Copropiedad;1838;
2011;Municipios;0088;Aldea del Fresno;Copropiedad;46;
2011;Municipios;0091;Algete;Copropiedad;329;
2011;Municipios;0105;Alpedrete;Copropiedad;252;
